SMILES,logP
O=c1cc(-c2ccc(O)c(O)c2)sc2c(O)ccc(O)c12,2.751
CCc1c(C)[nH]c(=O)c([N+](=O)[O-])c1Sc1cc(C)cc(C)c1,3.922
NC1=NC[C@@H]2CCCC[C@@H]2S1,1.607
N#CCN1C(=O)N(Cc2ccccc2)S(=O)(=O)c2cscc21,2.403
Cc1cn([C@@H]2C/C(=N\O)[C@H](CO)O2)c(=O)[nH]c1=O,1.045
CC(=O)C(=Cc1ccc(S(C)(=O)=O)cc1)C(C)=O,1.652
OCc1ccc(-c2ccc(-c3ccc(CO)s3)o2)s1,3.721
Cc1csc(NC(=O)C(C(=O)OC(C)C)=C2SCS2)n1,2.991
Cc1noc(COc2ccccc2OC[C@H](O)CNC(C)(C)C)n1,2.085
c1cn(-c2nc(N3CCSCC3)nc(N3CCSCC3)n2)cn1,1.164
Clc1ccc(COc2ccc(CCSC3=NCCN3)cc2)cc1,4.154
CC(C)(C)c1cc(-c2ccncc2)c(-c2ccc(F)cc2)[nH]1,5.18
CCc1c([N+](=O)[O-])cc2[nH]c(=O)c(=O)[nH]c2c1CN(C)CC(=O)O,0.203
Fc1ccc(-c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1,5.689
CN1C[C@H](c2ccc(Cl)c(Cl)c2)[C@@H]2c3ccccc3C[C@@H]21,4.731
O=C1N=C(N2CCOCC2)CN1c1ccc(Cl)cc1,2.011
CC(=O)/C=C1\CN2CCC1CC2,1.227
C[C@H](c1c[nH]cn1)[C@@H]1CCc2ccccc21,3.243
Oc1ccc2c(c1)[C@H](Cc1c[nH]cn1)CC2,2.388
CC(C)(C)CCn1c(N)nc2c(=O)[nH]c(N)nc21,0.72
CN1[C@H]2CC[C@@H]1C=C(c1ccc(Cl)c(Cl)c1)C2,4.243
COc1cc(-c2[nH]ccc2Cl)oc1[C@H](O)C1CCCCC1,4.55
COc1ccc(/C=C/C(=O)Nc2ccccc2C(N)=O)cc1OC,2.455
C=C1[C@@H](n2cc(Cl)c(=O)[nH]c2=O)S[C@@H](CO)[C@@H]1O,0.287
COc1ccc([C@@H](CC#N)N2C(=O)c3ccccc3C2=O)cc1OC,2.955
COc1cccnc1N1CCN(CC[C@H]2COc3ccccc32)CC1,2.779
C(=C1\CN2CCC1CC2)\c1cccnc1,2.191
Cc1cn([C@H]2O[C@@H](CO)C=C2C#N)c(=O)[nH]c1=O,0.815
Nc1ccn([C@H]2CO[C@@H](CO)O2)c(=O)n1,1.311
COc1cc(N)c(Cl)cc1-c1nn(C2CCNCC2)c(=O)o1,1.672
O=C(C[C@H](O)C(=O)O)c1ccc(F)c(F)c1,0.983
COc1cc([C@H](O)CN2CCC(Cc3ccccc3)CC2)on1,2.671
N[C@@H](CC(=O)c1ccc(F)c(F)c1)C(=O)O,0.95
Nc1nc(N)c(-c2cccc(Cl)c2Cl)c(CF)n1,3.084
CCOC(=O)CC[C@H]1C(=O)N(C(C)=O)[C@@H]1C(=O)c1ccccc1,1.586
O=C(O)/C(O)=C/C(=O)c1ccc(Cl)c(Cl)c1,2.703
CCC[C@@H]1CC2=C([C@@H](O)O1)[C@@H](O)[C@H]1O[C@H]1C2=O,0.099
COc1ccc([C@@]2(C)CNC(=O)O2)cc1OC1CCCC1,2.972
c1ccc2c(c1)SCc1c-2[nH]c2ccccc12,4.441
CC[C@]1(c2ccccc2)NC(=O)N(c2nccs2)C1=O,2.505
O=c1ccn(CCO)c([C@H](O)c2ccccc2)c1O,0.628
c1ccc2c(c1)CCC[C@@H]2Nc1ncnc2[nH]cnc12,2.842
O=[N+]([O-])c1cc2nc(O)c3nccn3c2cc1-n1ccnc1,1.682
c1cncc([C@@H]2CCCc3cncn32)c1,2.204
Cc1cnc2c(NC3CCCC3)nc3ccccc3n12,3.545
O=C(/C=C/c1cccnc1)N1CCCCC1=O,1.634
O=C1Cc2c(ccc3c2O[C@H](CNCc2cccs2)CO3)N1,2.172
CC(C)=CCOc1ccc(C(=O)Nc2ccc(N(C)C)cc2)cc1,4.35
O=C(Nc1ccc(Cl)cc1)[C@H]1CCC(=C/C2CC2)/C1=C/C1CC1,5.361
O=C(c1ccccn1)N1CCCN(C(=O)c2ccccn2)CC1,1.465
CC(C)(C)c1cc(C(=O)CS(C)(=O)=O)cc(C(C)(C)C)c1O,3.215
CC(=O)c1ccc(-c2ccccc2)[nH]c1=O,2.244
Nc1nnc(-c2cc(F)c(F)c(Cl)c2Cl)c(N)n1,2.288
